Index,Company Name,Company Address,Company Country,Company Link,Industry,Batch,Sub Industry,Founded,Team Size,Company Status
3559,Groww,"Bengaluru, KA, India",India,https://www.ycombinator.com/companies/groww,Fintech,Winter 2018,Fintech -> Asset Management,2016,1050,Public
3560,Sqreen,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/sqreen,B2B,Winter 2018,B2B -> Security,2015,120,Acquired
3561,Bear Flag Robotics,"Newark, CA, USA",USA,https://www.ycombinator.com/companies/bear-flag-robotics,Industrials,Winter 2018,Industrials -> Agriculture,,10,Acquired
3562,Newfront,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/newfront-insurance,Fintech,Winter 2018,Fintech -> Insurance,2017,800,Active
3563,Snackpass,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/snackpass,Consumer,Winter 2018,Consumer -> Food and Beverage,2017,38,Active
3564,Replit,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/replit,B2B,Winter 2018,"B2B -> Engineering, Product and Design",2016,65,Active
3565,Swayable,"New York, NY, USA",USA,https://www.ycombinator.com/companies/swayable,B2B,Winter 2018,B2B -> Marketing,2018,30,Active
3566,FidoCure®,"Palo Alto, CA, USA; Remote",USA,https://www.ycombinator.com/companies/fidocure,Healthcare,Winter 2018,Healthcare -> Healthcare Services,,14,Active
3567,Veriff,"Tallinn, Harju County, Estonia; New York, NY, USA; London, England, United Kingdom; Barcelona, CT, Spain",Estonia,https://www.ycombinator.com/companies/veriff,B2B,Winter 2018,"B2B -> Engineering, Product and Design",2015,5,Active
3568,Aerones,"Riga, Latvia",Latvia,https://www.ycombinator.com/companies/aerones,Industrials,Winter 2018,Industrials -> Climate,2015,250,Active
3569,Super,"Surabaya, East Java, Indonesia; Makassar, South Sulawesi, Indonesia",Indonesia,https://www.ycombinator.com/companies/super,Consumer,Winter 2018,Consumer,2018,1037,Active
3570,Helloverify,"Noida, UP, India",India,https://www.ycombinator.com/companies/helloverify,B2B,Winter 2018,B2B -> Human Resources,2018,600,Active
3571,Runa,"Mexico City, CDMX, Mexico",Mexico,https://www.ycombinator.com/companies/runa,B2B,Winter 2018,B2B -> Human Resources,2018,100,Active
3572,ErudiFi,"Singapore, Singapore",Singapore,https://www.ycombinator.com/companies/erudifi,Fintech,Winter 2018,Fintech -> Credit and Lending,,88,Active
3573,CaptivateIQ,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/captivateiq,B2B,Winter 2018,B2B -> Finance and Accounting,2017,280,Active
3574,Vena Medical,"Kitchener, ON, Canada",Canada,https://www.ycombinator.com/companies/vena-medical,Healthcare,Winter 2018,Healthcare -> Medical Devices,2016,7,Active
3575,Mind Emulation Foundation,,,https://www.ycombinator.com/companies/mind-emulation-foundation,Healthcare,Winter 2018,Healthcare -> Therapeutics,,1,Active
3576,Anjuna,"Palo Alto, CA, USA",USA,https://www.ycombinator.com/companies/anjuna,B2B,Winter 2018,B2B -> Security,2018,55,Active
3577,Tarjimly,"Mountain View, CA, USA; Remote",USA,https://www.ycombinator.com/companies/tarjimly,Consumer,Winter 2018,Consumer -> Social,2017,4,Active
3578,Observe.AI,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/observe-ai,B2B,Winter 2018,B2B -> Sales,2017,240,Active
3579,Culture Biosciences,"South San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/culture-biosciences,Healthcare,Winter 2018,Healthcare -> Industrial Bio,,40,Active
3580,ZBiotics,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/zbiotics,Healthcare,Winter 2018,Healthcare -> Consumer Health and Wellness,2016,22,Active
3581,ArchForm,"Sunnyvale, CA, USA",USA,https://www.ycombinator.com/companies/archform,Healthcare,Winter 2018,Healthcare -> Medical Devices,2013,23,Active
3582,OpenSea,"New York, NY, USA",USA,https://www.ycombinator.com/companies/opensea,Consumer,Winter 2018,Consumer -> Content,2017,250,Active
3583,AlgoSurg Inc,"MH, India; Remote",India,https://www.ycombinator.com/companies/algosurg-inc,Healthcare,Winter 2018,Healthcare -> Healthcare Services,2018,8,Active
3584,Orangewood Labs,"San Francisco, CA, USA; Noida, UP, India",USA,https://www.ycombinator.com/companies/orangewood-labs,Industrials,Winter 2018,Industrials -> Manufacturing and Robotics,2017,40,Active
3585,Aspire,"Singapore, Singapore",Singapore,https://www.ycombinator.com/companies/aspire,Fintech,Winter 2018,Fintech -> Payments,2018,500,Active
3586,SafetyWing,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/safetywing,Fintech,Winter 2018,Fintech -> Insurance,2018,130,Active
3587,Tilt (f.k.a. Delphia),"Toronto, ON, Canada; Remote",Canada,https://www.ycombinator.com/companies/tilt-fka-delphia,Fintech,Winter 2018,Fintech -> Consumer Finance,2018,25,Active
3588,Pelago,"New York, NY, USA",USA,https://www.ycombinator.com/companies/pelago,Healthcare,Winter 2018,Healthcare -> Healthcare Services,2017,180,Active
3589,Substack,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/substack,B2B,Winter 2018,B2B -> Marketing,2017,90,Active
3590,Weekend (fmr. Volley),"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/weekend-fmr-volley,Consumer,Winter 2018,Consumer -> Gaming,2016,80,Active
3591,Gainful,"New York, NY, USA",USA,https://www.ycombinator.com/companies/gainful,Consumer,Winter 2018,Consumer -> Food and Beverage,2017,30,Active
3592,Cognition IP,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/cognition-ip,B2B,Winter 2018,B2B -> Legal,2018,12,Active
3593,Players' Lounge,"NY, USA",USA,https://www.ycombinator.com/companies/players-lounge,Consumer,Winter 2018,Consumer -> Gaming,2014,13,Active
3594,Psylaris,"Maastricht, LI, Netherlands",Netherlands,https://www.ycombinator.com/companies/psylaris,Healthcare,Winter 2018,Healthcare -> Healthcare Services,2017,23,Active
3595,Treasury Prime,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/treasury-prime,Fintech,Winter 2018,Fintech -> Banking and Exchange,2017,100,Active
3596,Acely,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/acely,Education,Winter 2018,Education,2017,30,Active
3597,Universe,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/universe,Consumer,Winter 2018,Consumer -> Content,2015,25,Active
3598,Let's Do This,"London, England, United Kingdom",United Kingdom,https://www.ycombinator.com/companies/let-s-do-this,Consumer,Winter 2018,"Consumer -> Travel, Leisure and Tourism",2017,75,Active
3599,Evolve (makers of Podcast App & Rest AI),"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/evolve-makers-of-podcast-app-and-rest-ai,Consumer,Winter 2018,Consumer -> Content,2017,23,Active
3600,Supermedium,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/supermedium,Consumer,Winter 2018,Consumer -> Virtual and Augmented Reality,2017,2,Active
3601,Tributi,"Antioquia, Colombia",Colombia,https://www.ycombinator.com/companies/tributi,Consumer,Winter 2018,Consumer -> Home and Personal,2017,20,Active
3602,Sourcify,"San Diego, CA, USA; Remote",USA,https://www.ycombinator.com/companies/sourcify,B2B,Winter 2018,B2B -> Retail,2017,15,Active
3603,Plexus,"London, England, United Kingdom",United Kingdom,https://www.ycombinator.com/companies/plexus,Consumer,Winter 2018,Consumer -> Virtual and Augmented Reality,,3,Active
3604,BioRender,"Toronto, ON, Canada; Remote",Canada,https://www.ycombinator.com/companies/biorender,B2B,Winter 2018,B2B,2018,205,Active
3605,tEQuitable,"Oakland, CA, USA",USA,https://www.ycombinator.com/companies/tequitable,B2B,Winter 2018,B2B -> Human Resources,2017,6,Active
3606,Meitre,"Palo Alto, CA, USA; Remote",USA,https://www.ycombinator.com/companies/meitre,B2B,Winter 2018,B2B -> Retail,2017,9,Active
3607,Draftbit,"Chicago, IL, USA; Remote",USA,https://www.ycombinator.com/companies/draftbit,B2B,Winter 2018,"B2B -> Engineering, Product and Design",2018,10,Active
3608,LUS Brands,"Toronto, ON, Canada",Canada,https://www.ycombinator.com/companies/lus-brands,Consumer,Winter 2018,Consumer -> Apparel and Cosmetics,,20,Active
3609,Vanta,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/vanta,B2B,Winter 2018,B2B -> Security,2018,700,Active
3610,Dear Brightly,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/dear-brightly,Healthcare,Winter 2018,Healthcare -> Consumer Health and Wellness,2018,3,Active
3611,Nuvocargo,"Mexico City, CDMX, Mexico",Mexico,https://www.ycombinator.com/companies/nuvocargo,B2B,Winter 2018,B2B -> Supply Chain and Logistics,2019,150,Active
3612,AesculaTech,"Los Angeles, CA, USA",USA,https://www.ycombinator.com/companies/aesculatech,Healthcare,Winter 2018,Healthcare -> Medical Devices,2016,6,Active
3613,Persephone Biosciences,"San Diego, CA, USA",USA,https://www.ycombinator.com/companies/persephone-biosciences,Healthcare,Winter 2018,Healthcare -> Therapeutics,2017,6,Active
3614,Modern Health,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/modern-health,Healthcare,Winter 2018,Healthcare -> Healthcare Services,,375,Active
3615,Promise,"Oakland, CA, USA",USA,https://www.ycombinator.com/companies/promise,Government,Winter 2018,Government,2017,80,Active
3616,Tradewind BioScience,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/tradewind-bioscience,Healthcare,Winter 2018,Healthcare -> Therapeutics,2017,2,Active
3617,Nectome,"South San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/nectome,Healthcare,Winter 2018,Healthcare -> Therapeutics,,5,Active
3618,Biobot Analytics,"Cambridge, MA, USA",USA,https://www.ycombinator.com/companies/biobot-analytics,Government,Winter 2018,Government,2017,12,Active
3619,NEXGENT,"San Jose, CA, USA; Remote",USA,https://www.ycombinator.com/companies/nexgent,Education,Winter 2018,Education,2016,25,Active
3620,Macromoltek,"Austin, TX, USA",USA,https://www.ycombinator.com/companies/macromoltek,Healthcare,Winter 2018,Healthcare -> Drug Discovery and Delivery,2010,14,Active
3621,Avro Life Science,"Waterloo, ON, Canada",Canada,https://www.ycombinator.com/companies/avro-life-science,Healthcare,Winter 2018,Healthcare -> Drug Discovery and Delivery,,8,Active
3622,SRTX,"Montreal, QC, Canada",Canada,https://www.ycombinator.com/companies/srtx,Industrials,Winter 2018,Industrials -> Manufacturing and Robotics,2017,150,Active
3623,Simetrik,"Bogotá, Bogota, Colombia; Remote",Colombia,https://www.ycombinator.com/companies/simetrik,B2B,Winter 2018,B2B -> Finance and Accounting,2018,350,Active
3624,Key Values,,,https://www.ycombinator.com/companies/key-values,B2B,Winter 2018,B2B -> Recruiting and Talent,,1,Active
3625,CoinTracker,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/cointracker,Fintech,Winter 2018,Fintech,2017,70,Active
3626,Slite,"Berlin, Berlin, Germany; Remote",Germany,https://www.ycombinator.com/companies/slite,B2B,Winter 2018,B2B -> Productivity,2017,40,Active
3627,Glowing.io,"Las Vegas, NV, USA",USA,https://www.ycombinator.com/companies/glowing-io,B2B,Winter 2018,B2B,2005,11,Active
3628,Sixfold Bioscience,"London, England, United Kingdom",United Kingdom,https://www.ycombinator.com/companies/sixfold-bioscience,Healthcare,Winter 2018,Healthcare -> Drug Discovery and Delivery,2018,27,Active
3629,Worklytics,"Seattle, WA, USA",USA,https://www.ycombinator.com/companies/worklytics,B2B,Winter 2018,B2B -> Analytics,2016,,Active
3630,Fondo,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/fondo,B2B,Winter 2018,B2B -> Finance and Accounting,2020,80,Active
3631,Observant AI,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/observant-ai,B2B,Winter 2018,B2B -> Operations,2019,5,Active
3632,Assembly,"New York, NY, USA",USA,https://www.ycombinator.com/companies/assembly-com,B2B,Winter 2018,B2B -> Productivity,2020,25,Active
3633,Jasper.ai,"Austin, TX, USA; Salt Lake City, UT, USA",USA,https://www.ycombinator.com/companies/jasper-ai,B2B,Winter 2018,B2B,2021,195,Active
3634,Shogun,"San Carlos, CA, USA; Palo Alto, CA, USA; Remote",USA,https://www.ycombinator.com/companies/shogun,B2B,Winter 2018,"B2B -> Engineering, Product and Design",2015,90,Active
3635,Blueberry Pediatrics,"Mountain View, CA, USA; Remote",USA,https://www.ycombinator.com/companies/blueberry-pediatrics,Healthcare,Winter 2018,Healthcare -> Healthcare IT,2017,15,Active
3636,Beanstalk,"Washington, DC, USA",USA,https://www.ycombinator.com/companies/beanstalk,Industrials,Winter 2018,Industrials -> Agriculture,,15,Active
3637,Spellbrush,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/spellbrush,Consumer,Winter 2018,Consumer -> Gaming,2018,30,Active
3638,Torch,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/torch,B2B,Winter 2018,B2B -> Recruiting and Talent,2017,130,Active
3639,Quantstamp,"Toronto, ON, Canada; San Francisco, CA, USA; Remote",Canada,https://www.ycombinator.com/companies/quantstamp,B2B,Winter 2018,B2B -> Security,2017,80,Active
3640,Precious,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/precious,Consumer,Winter 2018,Consumer -> Social,,7,Active
3641,Proven Group,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/proven-group,Consumer,Winter 2018,Consumer,2018,40,Active
3642,"Lucy Goods, Inc","Los Angeles, CA, USA",USA,https://www.ycombinator.com/companies/lucy-goods-inc,Consumer,Winter 2018,Consumer -> Food and Beverage,2016,7,Active
3643,Look After My Bills,"England, United Kingdom",United Kingdom,https://www.ycombinator.com/companies/look-after-my-bills,Fintech,Winter 2018,Fintech -> Consumer Finance,,2,Acquired
3644,Qulture.Rocks,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/qulture-rocks,B2B,Winter 2018,B2B -> Human Resources,2015,70,Acquired
3645,Jido Maps,"Berkeley, CA, USA; San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/jido-maps,B2B,Winter 2018,B2B -> Infrastructure,2018,6,Acquired
3646,Swipehouse,"Cambridge, MA, USA",USA,https://www.ycombinator.com/companies/swipehouse,Consumer,Winter 2018,Consumer -> Social,2014,5,Acquired
3647,Medumo,"Boston, MA, USA",USA,https://www.ycombinator.com/companies/medumo,Healthcare,Winter 2018,Healthcare -> Healthcare IT,,12,Acquired
3648,Zyper,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/zyper,B2B,Winter 2018,B2B -> Marketing,,35,Acquired
3649,Memora Health,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/memora-health,Healthcare,Winter 2018,Healthcare -> Healthcare IT,2017,115,Acquired
3650,YouTeam,"Mountain View, CA, USA",USA,https://www.ycombinator.com/companies/youteam,B2B,Winter 2018,B2B -> Recruiting and Talent,2017,34,Acquired
3651,Mojo,"Paris, Île-de-France, France",France,https://www.ycombinator.com/companies/mojo,Consumer,Winter 2018,Consumer -> Content,2018,20,Acquired
3652,Dataform,"London, England, United Kingdom",United Kingdom,https://www.ycombinator.com/companies/dataform,B2B,Winter 2018,B2B -> Analytics,2017,10,Acquired
3653,SharpestMinds,"Toronto, ON, Canada; Remote",Canada,https://www.ycombinator.com/companies/sharpestminds,B2B,Winter 2018,B2B -> Recruiting and Talent,2018,4,Acquired
3654,Naborly,"Toronto, ON, Canada",Canada,https://www.ycombinator.com/companies/naborly,Real Estate and Construction,Winter 2018,Real Estate and Construction -> Housing and Real Estate,2016,25,Acquired
3655,Hunter2,"Boston, MA, USA",USA,https://www.ycombinator.com/companies/hunter2,B2B,Winter 2018,B2B -> Security,,,Acquired
3656,Lawyaw,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/lawyaw,B2B,Winter 2018,B2B -> Legal,2016,15,Acquired
3657,Edwin,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/edwin,Education,Winter 2018,Education,2017,14,Acquired
3658,Flinto,"Mexico City, CDMX, Mexico",Mexico,https://www.ycombinator.com/companies/flinto,Fintech,Winter 2018,Fintech -> Payments,2017,,Acquired
3659,Evry Health,"Dallas, TX, USA; Remote",USA,https://www.ycombinator.com/companies/evry-health,Healthcare,Winter 2018,Healthcare -> Healthcare Services,2017,40,Acquired
3660,NewCraft,Remote,Remote,https://www.ycombinator.com/companies/newcraft,B2B,Winter 2018,"B2B -> Engineering, Product and Design",2018,2,Acquired
3661,Squad,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/squad,Consumer,Winter 2018,Consumer -> Social,,10,Acquired
3662,Glimpse K12,"Huntsville, AL, USA",USA,https://www.ycombinator.com/companies/glimpse-k12,Education,Winter 2018,Education,,6,Acquired
3663,CodeStream,"New York, NY, USA; Remote",USA,https://www.ycombinator.com/companies/codestream,B2B,Winter 2018,"B2B -> Engineering, Product and Design",2017,10,Acquired
3664,onederful,"San Francisco, CA, USA; Remote",USA,https://www.ycombinator.com/companies/onederful,Healthcare,Winter 2018,Healthcare -> Healthcare IT,2017,2,Acquired
3665,Sepsis Scout,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/sepsis-scout,Healthcare,Winter 2018,Healthcare -> Healthcare IT,,5,Acquired
3666,ClearBrain,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/clearbrain,B2B,Winter 2018,B2B -> Marketing,,10,Acquired
3667,Pulse,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/pulse-2,B2B,Winter 2018,B2B -> Productivity,,11,Acquired
3668,Mayhem,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/mayhem,Consumer,Winter 2018,Consumer -> Gaming,2018,10,Acquired
3669,Lambda Tea,,,https://www.ycombinator.com/companies/lambda-tea,Consumer,Winter 2018,Consumer -> Food and Beverage,,2,Inactive
3670,Hexel,"San Francisco, CA, USA",USA,https://www.ycombinator.com/companies/hexel,Consumer,Winter 2018,"Consumer -> Travel, Leisure and Tourism",,2,Inactive
3671,Point API,"Cambridge, MA, USA",USA,https://www.ycombinator.com/companies/point-api,B2B,Winter 2018,B2B -> Productivity,2017,5,Inactive
3672,Ben,"San Diego, CA, USA",USA,https://www.ycombinator.com/companies/ben,Fintech,Winter 2018,Fintech -> Banking and Exchange,,2,Inactive
